MEDIDAS	AEROPUERTO_BASE	AEROPUERTO_ESCALA	MOVIMIENTO_AERONAVE	SERVICIO_AEREO	TIME_PERIOD	OBS_VALUE	ESTADO_OBSERVACION	CONFIDENCIALIDAD_OBSERVACION
PASAJEROS	ES_GCXO	ES_LEAS	_T	SCHEDULED	2020-M07	5144	P	
PASAJEROS	ES_GCXO	ES_LEAS	_T	SCHEDULED	2020-M08	7391	P	
PASAJEROS	ES_GCXO	ES_LEAS	_T	SCHEDULED	2020-M09	3683	P	
PASAJEROS	ES_GCXO	ES_LEAS	_T	SCHEDULED	2020-M10	1247	P	
PASAJEROS	ES_GCXO	ES_LEAS	_T	SCHEDULED	2020-M12	1107	P	
PASAJEROS	ES_GCXO	ES_LEBB	_T	COMMERCIAL	2020-M01	16163	P	
PASAJEROS	ES_GCXO	ES_LEBB	_T	COMMERCIAL	2020-M02	14315	P	
PASAJEROS	ES_GCXO	ES_LEBB	_T	COMMERCIAL	2020-M03	7248	P	
PASAJEROS	ES_GCXO	ES_LEBB	_T	COMMERCIAL	2020-M04	171	P	
PASAJEROS	ES_GCXO	ES_LEBB	_T	COMMERCIAL	2020-M06	770	P	
PASAJEROS	ES_GCXO	ES_LEBB	_T	COMMERCIAL	2020-M07	8277	P	
PASAJEROS	ES_GCXO	ES_LEBB	_T	COMMERCIAL	2020-M08	13651	P	
PASAJEROS	ES_GCXO	ES_LEBB	_T	COMMERCIAL	2020-M09	9868	P	
PASAJEROS	ES_GCXO	ES_LEBB	_T	COMMERCIAL	2020-M10	9613	P	
PASAJEROS	ES_GCXO	ES_LEBB	_T	COMMERCIAL	2020-M11	1817	P	
PASAJEROS	ES_GCXO	ES_LEBB	_T	COMMERCIAL	2020-M12	2787	P	
PASAJEROS	ES_GCXO	ES_LEBB	_T	NON_SCHEDULED	2020-M01	1816	P	
PASAJEROS	ES_GCXO	ES_LEBB	_T	NON_SCHEDULED	2020-M02	1379	P	
PASAJEROS	ES_GCXO	ES_LEBB	_T	NON_SCHEDULED	2020-M03	466	P	
PASAJEROS	ES_GCXO	ES_LEBB	_T	SCHEDULED	2020-M01	14347	P	
PASAJEROS	ES_GCXO	ES_LEBB	_T	SCHEDULED	2020-M02	12936	P	
PASAJEROS	ES_GCXO	ES_LEBB	_T	SCHEDULED	2020-M03	6782	P	
PASAJEROS	ES_GCXO	ES_LEBB	_T	SCHEDULED	2020-M04	171	P	
PASAJEROS	ES_GCXO	ES_LEBB	_T	SCHEDULED	2020-M06	770	P	
PASAJEROS	ES_GCXO	ES_LEBB	_T	SCHEDULED	2020-M07	8277	P	
PASAJEROS	ES_GCXO	ES_LEBB	_T	SCHEDULED	2020-M08	13651	P	
PASAJEROS	ES_GCXO	ES_LEBB	_T	SCHEDULED	2020-M09	9868	P	
PASAJEROS	ES_GCXO	ES_LEBB	_T	SCHEDULED	2020-M10	9613	P	
PASAJEROS	ES_GCXO	ES_LEBB	_T	SCHEDULED	2020-M11	1817	P	
PASAJEROS	ES_GCXO	ES_LEBB	_T	SCHEDULED	2020-M12	2787	P	
PASAJEROS	ES_GCXO	ES_LEBL	_T	COMMERCIAL	2020-M01	44554	P	
PASAJEROS	ES_GCXO	ES_LEBL	_T	COMMERCIAL	2020-M02	45627	P	
PASAJEROS	ES_GCXO	ES_LEBL	_T	COMMERCIAL	2020-M03	21832	P	
PASAJEROS	ES_GCXO	ES_LEBL	_T	COMMERCIAL	2020-M04	1073	P	
PASAJEROS	ES_GCXO	ES_LEBL	_T	COMMERCIAL	2020-M05	2137	P	
PASAJEROS	ES_GCXO	ES_LEBL	_T	COMMERCIAL	2020-M06	5059	P	
PASAJEROS	ES_GCXO	ES_LEBL	_T	COMMERCIAL	2020-M07	17703	P	
PASAJEROS	ES_GCXO	ES_LEBL	_T	COMMERCIAL	2020-M08	26004	P	
PASAJEROS	ES_GCXO	ES_LEBL	_T	COMMERCIAL	2020-M09	25938	P	
PASAJEROS	ES_GCXO	ES_LEBL	_T	COMMERCIAL	2020-M10	24863	P	
PASAJEROS	ES_GCXO	ES_LEBL	_T	COMMERCIAL	2020-M11	11628	P	
PASAJEROS	ES_GCXO	ES_LEBL	_T	COMMERCIAL	2020-M12	15598	P	
PASAJEROS	ES_GCXO	ES_LEBL	_T	NON_SCHEDULED	2020-M01	3121	P	
PASAJEROS	ES_GCXO	ES_LEBL	_T	NON_SCHEDULED	2020-M02	2423	P	
PASAJEROS	ES_GCXO	ES_LEBL	_T	NON_SCHEDULED	2020-M03	724	P	
PASAJEROS	ES_GCXO	ES_LEBL	_T	NON_SCHEDULED	2020-M09	2	P	
PASAJEROS	ES_GCXO	ES_LEBL	_T	NON_SCHEDULED	2020-M10	92	P	
PASAJEROS	ES_GCXO	ES_LEBL	_T	NON_SCHEDULED	2020-M12	82	P	
PASAJEROS	ES_GCXO	ES_LEBL	_T	SCHEDULED	2020-M01	41433	P	
PASAJEROS	ES_GCXO	ES_LEBL	_T	SCHEDULED	2020-M02	43204	P	
PASAJEROS	ES_GCXO	ES_LEBL	_T	SCHEDULED	2020-M03	21108	P	
PASAJEROS	ES_GCXO	ES_LEBL	_T	SCHEDULED	2020-M04	1073	P	
PASAJEROS	ES_GCXO	ES_LEBL	_T	SCHEDULED	2020-M05	2137	P	
PASAJEROS	ES_GCXO	ES_LEBL	_T	SCHEDULED	2020-M06	5059	P	
PASAJEROS	ES_GCXO	ES_LEBL	_T	SCHEDULED	2020-M07	17703	P	
PASAJEROS	ES_GCXO	ES_LEBL	_T	SCHEDULED	2020-M08	26004	P	
PASAJEROS	ES_GCXO	ES_LEBL	_T	SCHEDULED	2020-M09	25936	P	
PASAJEROS	ES_GCXO	ES_LEBL	_T	SCHEDULED	2020-M10	24771	P	
PASAJEROS	ES_GCXO	ES_LEBL	_T	SCHEDULED	2020-M11	11628	P	
PASAJEROS	ES_GCXO	ES_LEBL	_T	SCHEDULED	2020-M12	15516	P	
PASAJEROS	ES_GCXO	ES_LECO	_T	COMMERCIAL	2020-M01	1152	P	
PASAJEROS	ES_GCXO	ES_LECO	_T	COMMERCIAL	2020-M02	1370	P	
PASAJEROS	ES_GCXO	ES_LECO	_T	COMMERCIAL	2020-M03	452	P	
PASAJEROS	ES_GCXO	ES_LECO	_T	COMMERCIAL	2020-M06	41	P	
PASAJEROS	ES_GCXO	ES_LECO	_T	COMMERCIAL	2020-M07	640	P	
PASAJEROS	ES_GCXO	ES_LECO	_T	COMMERCIAL	2020-M08	966	P	
PASAJEROS	ES_GCXO	ES_LECO	_T	COMMERCIAL	2020-M09	745	P	
PASAJEROS	ES_GCXO	ES_LECO	_T	COMMERCIAL	2020-M10	893	P	
PASAJEROS	ES_GCXO	ES_LECO	_T	NON_SCHEDULED	2020-M06	41	P	
PASAJEROS	ES_GCXO	ES_LECO	_T	NON_SCHEDULED	2020-M07	87	P	
PASAJEROS	ES_GCXO	ES_LECO	_T	SCHEDULED	2020-M01	1152	P	
PASAJEROS	ES_GCXO	ES_LECO	_T	SCHEDULED	2020-M02	1370	P	
PASAJEROS	ES_GCXO	ES_LECO	_T	SCHEDULED	2020-M03	452	P	
PASAJEROS	ES_GCXO	ES_LECO	_T	SCHEDULED	2020-M07	553	P	
PASAJEROS	ES_GCXO	ES_LECO	_T	SCHEDULED	2020-M08	966	P	
PASAJEROS	ES_GCXO	ES_LECO	_T	SCHEDULED	2020-M09	745	P	
PASAJEROS	ES_GCXO	ES_LECO	_T	SCHEDULED	2020-M10	893	P	
PASAJEROS	ES_GCXO	ES_LEGE	_T	COMMERCIAL	2020-M12	70	P	
PASAJEROS	ES_GCXO	ES_LEGE	_T	NON_SCHEDULED	2020-M12	70	P	
PASAJEROS	ES_GCXO	ES_LEGR	_T	COMMERCIAL	2020-M01	2418	P	
PASAJEROS	ES_GCXO	ES_LEGR	_T	COMMERCIAL	2020-M02	2402	P	
PASAJEROS	ES_GCXO	ES_LEGR	_T	COMMERCIAL	2020-M03	992	P	
PASAJEROS	ES_GCXO	ES_LEGR	_T	COMMERCIAL	2020-M07	1243	P	
PASAJEROS	ES_GCXO	ES_LEGR	_T	COMMERCIAL	2020-M08	1030	P	
PASAJEROS	ES_GCXO	ES_LEGR	_T	COMMERCIAL	2020-M09	911	P	
PASAJEROS	ES_GCXO	ES_LEGR	_T	COMMERCIAL	2020-M10	1150	P	
PASAJEROS	ES_GCXO	ES_LEGR	_T	COMMERCIAL	2020-M11	335	P	
PASAJEROS	ES_GCXO	ES_LEGR	_T	COMMERCIAL	2020-M12	722	P	
PASAJEROS	ES_GCXO	ES_LEGR	_T	SCHEDULED	2020-M01	2418	P	
PASAJEROS	ES_GCXO	ES_LEGR	_T	SCHEDULED	2020-M02	2402	P	
PASAJEROS	ES_GCXO	ES_LEGR	_T	SCHEDULED	2020-M03	992	P	
PASAJEROS	ES_GCXO	ES_LEGR	_T	SCHEDULED	2020-M07	1243	P	
PASAJEROS	ES_GCXO	ES_LEGR	_T	SCHEDULED	2020-M08	1030	P	
PASAJEROS	ES_GCXO	ES_LEGR	_T	SCHEDULED	2020-M09	911	P	
PASAJEROS	ES_GCXO	ES_LEGR	_T	SCHEDULED	2020-M10	1150	P	
PASAJEROS	ES_GCXO	ES_LEGR	_T	SCHEDULED	2020-M11	335	P	
PASAJEROS	ES_GCXO	ES_LEGR	_T	SCHEDULED	2020-M12	722	P	
PASAJEROS	ES_GCXO	ES_LEJR	_T	COMMERCIAL	2020-M06	43	P	
PASAJEROS	ES_GCXO	ES_LEJR	_T	COMMERCIAL	2020-M10	763	P	
PASAJEROS	ES_GCXO	ES_LEJR	_T	COMMERCIAL	2020-M11	49	P	
PASAJEROS	ES_GCXO	ES_LEJR	_T	COMMERCIAL	2020-M12	255	P	
PASAJEROS	ES_GCXO	ES_LEJR	_T	NON_SCHEDULED	2020-M06	43	P	
PASAJEROS	ES_GCXO	ES_LEJR	_T	SCHEDULED	2020-M10	763	P	
PASAJEROS	ES_GCXO	ES_LEJR	_T	SCHEDULED	2020-M11	49	P	
PASAJEROS	ES_GCXO	ES_LEJR	_T	SCHEDULED	2020-M12	255	P	
PASAJEROS	ES_GCXO	ES_LELN	_T	COMMERCIAL	2020-M12	115	P	
PASAJEROS	ES_GCXO	ES_LELN	_T	SCHEDULED	2020-M12	115	P	
PASAJEROS	ES_GCXO	ES_LEMD	_T	COMMERCIAL	2020-M01	115034	P	
PASAJEROS	ES_GCXO	ES_LEMD	_T	COMMERCIAL	2020-M02	107878	P	
PASAJEROS	ES_GCXO	ES_LEMD	_T	COMMERCIAL	2020-M03	51904	P	
PASAJEROS	ES_GCXO	ES_LEMD	_T	COMMERCIAL	2020-M04	1345	P	
PASAJEROS	ES_GCXO	ES_LEMD	_T	COMMERCIAL	2020-M05	3537	P	
PASAJEROS	ES_GCXO	ES_LEMD	_T	COMMERCIAL	2020-M06	13704	P	
PASAJEROS	ES_GCXO	ES_LEMD	_T	COMMERCIAL	2020-M07	60494	P	
PASAJEROS	ES_GCXO	ES_LEMD	_T	COMMERCIAL	2020-M08	89889	P	
PASAJEROS	ES_GCXO	ES_LEMD	_T	COMMERCIAL	2020-M09	61757	P	
PASAJEROS	ES_GCXO	ES_LEMD	_T	COMMERCIAL	2020-M10	36501	P	
PASAJEROS	ES_GCXO	ES_LEMD	_T	COMMERCIAL	2020-M11	34596	P	
PASAJEROS	ES_GCXO	ES_LEMD	_T	COMMERCIAL	2020-M12	38382	P	
PASAJEROS	ES_GCXO	ES_LEMD	_T	NON_SCHEDULED	2020-M05	51	P	
PASAJEROS	ES_GCXO	ES_LEMD	_T	NON_SCHEDULED	2020-M06	41	P	
PASAJEROS	ES_GCXO	ES_LEMD	_T	NON_SCHEDULED	2020-M07	154	P	
PASAJEROS	ES_GCXO	ES_LEMD	_T	NON_SCHEDULED	2020-M09	42	P	
PASAJEROS	ES_GCXO	ES_LEMD	_T	NON_SCHEDULED	2020-M10	128	P	
PASAJEROS	ES_GCXO	ES_LEMD	_T	NON_SCHEDULED	2020-M11	2	P	
PASAJEROS	ES_GCXO	ES_LEMD	_T	NON_SCHEDULED	2020-M12	86	P	
PASAJEROS	ES_GCXO	ES_LEMD	_T	SCHEDULED	2020-M01	115034	P	
PASAJEROS	ES_GCXO	ES_LEMD	_T	SCHEDULED	2020-M02	107878	P	
PASAJEROS	ES_GCXO	ES_LEMD	_T	SCHEDULED	2020-M03	51904	P	
PASAJEROS	ES_GCXO	ES_LEMD	_T	SCHEDULED	2020-M04	1345	P	
PASAJEROS	ES_GCXO	ES_LEMD	_T	SCHEDULED	2020-M05	3486	P	
PASAJEROS	ES_GCXO	ES_LEMD	_T	SCHEDULED	2020-M06	13663	P	
PASAJEROS	ES_GCXO	ES_LEMD	_T	SCHEDULED	2020-M07	60340	P	
PASAJEROS	ES_GCXO	ES_LEMD	_T	SCHEDULED	2020-M08	89889	P	
PASAJEROS	ES_GCXO	ES_LEMD	_T	SCHEDULED	2020-M09	61715	P	
PASAJEROS	ES_GCXO	ES_LEMD	_T	SCHEDULED	2020-M10	36373	P	
PASAJEROS	ES_GCXO	ES_LEMD	_T	SCHEDULED	2020-M11	34594	P	
PASAJEROS	ES_GCXO	ES_LEMD	_T	SCHEDULED	2020-M12	38296	P	
PASAJEROS	ES_GCXO	ES_LEMG	_T	COMMERCIAL	2020-M01	12219	P	
PASAJEROS	ES_GCXO	ES_LEMG	_T	COMMERCIAL	2020-M02	12463	P	
PASAJEROS	ES_GCXO	ES_LEMG	_T	COMMERCIAL	2020-M03	5732	P	
PASAJEROS	ES_GCXO	ES_LEMG	_T	COMMERCIAL	2020-M06	1148	P	
PASAJEROS	ES_GCXO	ES_LEMG	_T	COMMERCIAL	2020-M07	8198	P	
PASAJEROS	ES_GCXO	ES_LEMG	_T	COMMERCIAL	2020-M08	12255	P	
PASAJEROS	ES_GCXO	ES_LEMG	_T	COMMERCIAL	2020-M09	8903	P	
PASAJEROS	ES_GCXO	ES_LEMG	_T	COMMERCIAL	2020-M10	5572	P	
PASAJEROS	ES_GCXO	ES_LEMG	_T	COMMERCIAL	2020-M11	2087	P	
PASAJEROS	ES_GCXO	ES_LEMG	_T	COMMERCIAL	2020-M12	3139	P	
PASAJEROS	ES_GCXO	ES_LEMG	_T	NON_SCHEDULED	2020-M01	6	P	
PASAJEROS	ES_GCXO	ES_LEMG	_T	NON_SCHEDULED	2020-M06	41	P	
PASAJEROS	ES_GCXO	ES_LEMG	_T	NON_SCHEDULED	2020-M09	41	P	
PASAJEROS	ES_GCXO	ES_LEMG	_T	SCHEDULED	2020-M01	12213	P	
PASAJEROS	ES_GCXO	ES_LEMG	_T	SCHEDULED	2020-M02	12463	P	
PASAJEROS	ES_GCXO	ES_LEMG	_T	SCHEDULED	2020-M03	5732	P	
PASAJEROS	ES_GCXO	ES_LEMG	_T	SCHEDULED	2020-M06	1107	P	
PASAJEROS	ES_GCXO	ES_LEMG	_T	SCHEDULED	2020-M07	8198	P	
PASAJEROS	ES_GCXO	ES_LEMG	_T	SCHEDULED	2020-M08	12255	P	
PASAJEROS	ES_GCXO	ES_LEMG	_T	SCHEDULED	2020-M09	8862	P	
PASAJEROS	ES_GCXO	ES_LEMG	_T	SCHEDULED	2020-M10	5572	P	
PASAJEROS	ES_GCXO	ES_LEMG	_T	SCHEDULED	2020-M11	2087	P	
PASAJEROS	ES_GCXO	ES_LEMG	_T	SCHEDULED	2020-M12	3139	P	
PASAJEROS	ES_GCXO	ES_LEPA	_T	COMMERCIAL	2020-M01	1369	P	
PASAJEROS	ES_GCXO	ES_LEPA	_T	COMMERCIAL	2020-M02	1597	P	
PASAJEROS	ES_GCXO	ES_LEPA	_T	COMMERCIAL	2020-M03	755	P	
PASAJEROS	ES_GCXO	ES_LEPA	_T	COMMERCIAL	2020-M07	437	P	
PASAJEROS	ES_GCXO	ES_LEPA	_T	COMMERCIAL	2020-M08	1943	P	
PASAJEROS	ES_GCXO	ES_LEPA	_T	COMMERCIAL	2020-M09	928	P	
PASAJEROS	ES_GCXO	ES_LEPA	_T	COMMERCIAL	2020-M10	790	P	
PASAJEROS	ES_GCXO	ES_LEPA	_T	COMMERCIAL	2020-M11	721	P	
PASAJEROS	ES_GCXO	ES_LEPA	_T	COMMERCIAL	2020-M12	1099	P	
PASAJEROS	ES_GCXO	ES_LEPA	_T	NON_SCHEDULED	2020-M10	42	P	
PASAJEROS	ES_GCXO	ES_LEPA	_T	SCHEDULED	2020-M01	1369	P	
PASAJEROS	ES_GCXO	ES_LEPA	_T	SCHEDULED	2020-M02	1597	P	
PASAJEROS	ES_GCXO	ES_LEPA	_T	SCHEDULED	2020-M03	755	P	
PASAJEROS	ES_GCXO	ES_LEPA	_T	SCHEDULED	2020-M07	437	P	
PASAJEROS	ES_GCXO	ES_LEPA	_T	SCHEDULED	2020-M08	1943	P	
PASAJEROS	ES_GCXO	ES_LEPA	_T	SCHEDULED	2020-M09	928	P	
PASAJEROS	ES_GCXO	ES_LEPA	_T	SCHEDULED	2020-M10	748	P	
PASAJEROS	ES_GCXO	ES_LEPA	_T	SCHEDULED	2020-M11	721	P	
PASAJEROS	ES_GCXO	ES_LEPA	_T	SCHEDULED	2020-M12	1099	P	
PASAJEROS	ES_GCXO	ES_LEST	_T	COMMERCIAL	2020-M01	8065	P	
PASAJEROS	ES_GCXO	ES_LEST	_T	COMMERCIAL	2020-M02	8051	P	
PASAJEROS	ES_GCXO	ES_LEST	_T	COMMERCIAL	2020-M03	3225	P	
PASAJEROS	ES_GCXO	ES_LEST	_T	COMMERCIAL	2020-M07	5225	P	
PASAJEROS	ES_GCXO	ES_LEST	_T	COMMERCIAL	2020-M08	7982	P	
PASAJEROS	ES_GCXO	ES_LEST	_T	COMMERCIAL	2020-M09	4746	P	
PASAJEROS	ES_GCXO	ES_LEST	_T	COMMERCIAL	2020-M10	2303	P	
PASAJEROS	ES_GCXO	ES_LEST	_T	COMMERCIAL	2020-M11	689	P	
PASAJEROS	ES_GCXO	ES_LEST	_T	COMMERCIAL	2020-M12	1413	P	
PASAJEROS	ES_GCXO	ES_LEST	_T	COMMERCIAL_O	2020-M03	162	P	
PASAJEROS	ES_GCXO	ES_LEST	_T	NON_SCHEDULED	2020-M01	1354	P	
PASAJEROS	ES_GCXO	ES_LEST	_T	NON_SCHEDULED	2020-M02	1379	P	
PASAJEROS	ES_GCXO	ES_LEST	_T	NON_SCHEDULED	2020-M03	681	P	
PASAJEROS	ES_GCXO	ES_LEST	_T	NON_SCHEDULED	2020-M10	72	P	
PASAJEROS	ES_GCXO	ES_LEST	_T	SCHEDULED	2020-M01	6711	P	
PASAJEROS	ES_GCXO	ES_LEST	_T	SCHEDULED	2020-M02	6672	P	
PASAJEROS	ES_GCXO	ES_LEST	_T	SCHEDULED	2020-M03	2382	P	
PASAJEROS	ES_GCXO	ES_LEST	_T	SCHEDULED	2020-M07	5225	P	
PASAJEROS	ES_GCXO	ES_LEST	_T	SCHEDULED	2020-M08	7982	P	
PASAJEROS	ES_GCXO	ES_LEST	_T	SCHEDULED	2020-M09	4746	P	
PASAJEROS	ES_GCXO	ES_LEST	_T	SCHEDULED	2020-M10	2231	P	
PASAJEROS	ES_GCXO	ES_LEST	_T	SCHEDULED	2020-M11	689	P	
PASAJEROS	ES_GCXO	ES_LEST	_T	SCHEDULED	2020-M12	1413	P	
PASAJEROS	ES_GCXO	ES_LEVC	_T	COMMERCIAL	2020-M01	5312	P	
PASAJEROS	ES_GCXO	ES_LEVC	_T	COMMERCIAL	2020-M02	5124	P	
PASAJEROS	ES_GCXO	ES_LEVC	_T	COMMERCIAL	2020-M03	2508	P	
PASAJEROS	ES_GCXO	ES_LEVC	_T	COMMERCIAL	2020-M06	26	P	
PASAJEROS	ES_GCXO	ES_LEVC	_T	COMMERCIAL	2020-M07	5664	P	
PASAJEROS	ES_GCXO	ES_LEVC	_T	COMMERCIAL	2020-M08	7947	P	
PASAJEROS	ES_GCXO	ES_LEVC	_T	COMMERCIAL	2020-M09	5000	P	
PASAJEROS	ES_GCXO	ES_LEVC	_T	COMMERCIAL	2020-M10	4460	P	
PASAJEROS	ES_GCXO	ES_LEVC	_T	COMMERCIAL	2020-M11	1310	P	
PASAJEROS	ES_GCXO	ES_LEVC	_T	COMMERCIAL	2020-M12	2140	P	
PASAJEROS	ES_GCXO	ES_LEVC	_T	COMMERCIAL_O	2020-M01	1	P	
PASAJEROS	ES_GCXO	ES_LEVC	_T	NON_SCHEDULED	2020-M01	1401	P	
PASAJEROS	ES_GCXO	ES_LEVC	_T	NON_SCHEDULED	2020-M02	1647	P	
PASAJEROS	ES_GCXO	ES_LEVC	_T	NON_SCHEDULED	2020-M03	414	P	
PASAJEROS	ES_GCXO	ES_LEVC	_T	NON_SCHEDULED	2020-M06	26	P	
PASAJEROS	ES_GCXO	ES_LEVC	_T	NON_SCHEDULED	2020-M08	37	P	
PASAJEROS	ES_GCXO	ES_LEVC	_T	NON_SCHEDULED	2020-M11	26	P	
PASAJEROS	ES_GCXO	ES_LEVC	_T	SCHEDULED	2020-M01	3910	P	
PASAJEROS	ES_GCXO	ES_LEVC	_T	SCHEDULED	2020-M02	3477	P	
PASAJEROS	ES_GCXO	ES_LEVC	_T	SCHEDULED	2020-M03	2094	P	
PASAJEROS	ES_GCXO	ES_LEVC	_T	SCHEDULED	2020-M07	5664	P	
PASAJEROS	ES_GCXO	ES_LEVC	_T	SCHEDULED	2020-M08	7910	P	
PASAJEROS	ES_GCXO	ES_LEVC	_T	SCHEDULED	2020-M09	5000	P	
PASAJEROS	ES_GCXO	ES_LEVC	_T	SCHEDULED	2020-M10	4460	P	
PASAJEROS	ES_GCXO	ES_LEVC	_T	SCHEDULED	2020-M11	1284	P	
PASAJEROS	ES_GCXO	ES_LEVC	_T	SCHEDULED	2020-M12	2140	P	
PASAJEROS	ES_GCXO	ES_LEVD	_T	COMMERCIAL	2020-M01	60	P	
PASAJEROS	ES_GCXO	ES_LEVD	_T	COMMERCIAL	2020-M02	326	P	
PASAJEROS	ES_GCXO	ES_LEVD	_T	COMMERCIAL	2020-M03	432	P	
PASAJEROS	ES_GCXO	ES_LEVD	_T	COMMERCIAL	2020-M07	814	P	
PASAJEROS	ES_GCXO	ES_LEVD	_T	COMMERCIAL	2020-M08	1397	P	
PASAJEROS	ES_GCXO	ES_LEVD	_T	COMMERCIAL	2020-M09	394	P	
PASAJEROS	ES_GCXO	ES_LEVD	_T	COMMERCIAL	2020-M12	4	P	
PASAJEROS	ES_GCXO	ES_LEVD	_T	NON_SCHEDULED	2020-M01	60	P	
PASAJEROS	ES_GCXO	ES_LEVD	_T	NON_SCHEDULED	2020-M02	326	P	
PASAJEROS	ES_GCXO	ES_LEVD	_T	NON_SCHEDULED	2020-M03	432	P	
PASAJEROS	ES_GCXO	ES_LEVD	_T	NON_SCHEDULED	2020-M12	4	P	
PASAJEROS	ES_GCXO	ES_LEVD	_T	SCHEDULED	2020-M07	814	P	
PASAJEROS	ES_GCXO	ES_LEVD	_T	SCHEDULED	2020-M08	1397	P	
PASAJEROS	ES_GCXO	ES_LEVD	_T	SCHEDULED	2020-M09	394	P	
PASAJEROS	ES_GCXO	ES_LEVT	_T	COMMERCIAL	2020-M01	2	P	
PASAJEROS	ES_GCXO	ES_LEVT	_T	COMMERCIAL	2020-M06	39	P	
PASAJEROS	ES_GCXO	ES_LEVT	_T	COMMERCIAL	2020-M07	83	P	
PASAJEROS	ES_GCXO	ES_LEVT	_T	COMMERCIAL	2020-M08	260	P	
PASAJEROS	ES_GCXO	ES_LEVT	_T	COMMERCIAL	2020-M09	318	P	
PASAJEROS	ES_GCXO	ES_LEVT	_T	COMMERCIAL	2020-M10	227	P	
PASAJEROS	ES_GCXO	ES_LEVT	_T	COMMERCIAL	2020-M11	61	P	
PASAJEROS	ES_GCXO	ES_LEVT	_T	COMMERCIAL	2020-M12	200	P	
PASAJEROS	ES_GCXO	ES_LEVT	_T	NON_SCHEDULED	2020-M01	2	P	
PASAJEROS	ES_GCXO	ES_LEVT	_T	NON_SCHEDULED	2020-M06	39	P	
PASAJEROS	ES_GCXO	ES_LEVT	_T	NON_SCHEDULED	2020-M09	70	P	
PASAJEROS	ES_GCXO	ES_LEVT	_T	NON_SCHEDULED	2020-M11	36	P	
PASAJEROS	ES_GCXO	ES_LEVT	_T	SCHEDULED	2020-M07	83	P	
PASAJEROS	ES_GCXO	ES_LEVT	_T	SCHEDULED	2020-M08	260	P	
PASAJEROS	ES_GCXO	ES_LEVT	_T	SCHEDULED	2020-M09	248	P	
PASAJEROS	ES_GCXO	ES_LEVT	_T	SCHEDULED	2020-M10	227	P	
PASAJEROS	ES_GCXO	ES_LEVT	_T	SCHEDULED	2020-M11	25	P	
PASAJEROS	ES_GCXO	ES_LEVT	_T	SCHEDULED	2020-M12	200	P	
PASAJEROS	ES_GCXO	ES_LEVX	_T	COMMERCIAL	2020-M01	1481	P	
PASAJEROS	ES_GCXO	ES_LEVX	_T	COMMERCIAL	2020-M02	1941	P	
PASAJEROS	ES_GCXO	ES_LEVX	_T	COMMERCIAL	2020-M03	942	P	
PASAJEROS	ES_GCXO	ES_LEVX	_T	COMMERCIAL	2020-M07	2734	P	
PASAJEROS	ES_GCXO	ES_LEVX	_T	COMMERCIAL	2020-M08	3555	P	
PASAJEROS	ES_GCXO	ES_LEVX	_T	COMMERCIAL	2020-M09	688	P	
PASAJEROS	ES_GCXO	ES_LEVX	_T	COMMERCIAL	2020-M10	1025	P	
PASAJEROS	ES_GCXO	ES_LEVX	_T	COMMERCIAL	2020-M11	308	P	
PASAJEROS	ES_GCXO	ES_LEVX	_T	COMMERCIAL	2020-M12	755	P	
PASAJEROS	ES_GCXO	ES_LEVX	_T	SCHEDULED	2020-M01	1481	P	
PASAJEROS	ES_GCXO	ES_LEVX	_T	SCHEDULED	2020-M02	1941	P	
PASAJEROS	ES_GCXO	ES_LEVX	_T	SCHEDULED	2020-M03	942	P	
PASAJEROS	ES_GCXO	ES_LEVX	_T	SCHEDULED	2020-M07	2734	P	
PASAJEROS	ES_GCXO	ES_LEVX	_T	SCHEDULED	2020-M08	3555	P	
PASAJEROS	ES_GCXO	ES_LEVX	_T	SCHEDULED	2020-M09	688	P	
PASAJEROS	ES_GCXO	ES_LEVX	_T	SCHEDULED	2020-M10	1025	P	
PASAJEROS	ES_GCXO	ES_LEVX	_T	SCHEDULED	2020-M11	308	P	
PASAJEROS	ES_GCXO	ES_LEVX	_T	SCHEDULED	2020-M12	755	P	
PASAJEROS	ES_GCXO	ES_LEXJ	_T	COMMERCIAL	2020-M06	85	P	
PASAJEROS	ES_GCXO	ES_LEXJ	_T	COMMERCIAL	2020-M07	190	P	
PASAJEROS	ES_GCXO	ES_LEXJ	_T	COMMERCIAL	2020-M08	365	P	
PASAJEROS	ES_GCXO	ES_LEXJ	_T	COMMERCIAL	2020-M09	413	P	
PASAJEROS	ES_GCXO	ES_LEXJ	_T	COMMERCIAL	2020-M10	422	P	
PASAJEROS	ES_GCXO	ES_LEXJ	_T	COMMERCIAL	2020-M11	121	P	
PASAJEROS	ES_GCXO	ES_LEXJ	_T	COMMERCIAL	2020-M12	280	P	
PASAJEROS	ES_GCXO	ES_LEXJ	_T	NON_SCHEDULED	2020-M06	85	P	
PASAJEROS	ES_GCXO	ES_LEXJ	_T	SCHEDULED	2020-M07	190	P	
PASAJEROS	ES_GCXO	ES_LEXJ	_T	SCHEDULED	2020-M08	365	P	
PASAJEROS	ES_GCXO	ES_LEXJ	_T	SCHEDULED	2020-M09	413	P	
PASAJEROS	ES_GCXO	ES_LEXJ	_T	SCHEDULED	2020-M10	422	P	
PASAJEROS	ES_GCXO	ES_LEXJ	_T	SCHEDULED	2020-M11	121	P	
PASAJEROS	ES_GCXO	ES_LEXJ	_T	SCHEDULED	2020-M12	280	P	
